name,rooms,area,district,floor,uprice,sprice,age
新城馥华里,4,91.74,马陆,22,32701,300,2
上海院子,5,192.88,外冈,3,34218,660,3
育兰二村,4,92.85,嘉定新城,6,31233,290,19
泰宸景苑,4,87.0,丰庄,6,66666,580,15
泰宸景苑,5,95.0,丰庄,11,57894,550,12
新成十坊,4,73.4,新成路,6,31335,230,20
漪园新村,3,72.86,南翔,6,37743,275,22
小囡桥小区,2,40.85,嘉定老城,7,33292,136,36
丰庄四村,2,43.82,丰庄,6,45641,200,21
栅桥小区,3,65.0,丰庄,6,38461,250,21
清河路361弄,3,79.84,菊园新区,6,30686,245,20
江桥三村七街坊,3,61.7,江桥,6,42139,260,21
嘉秀坊,3,76.3,丰庄,6,47182,360,18
江桥二村,2,50.71,江桥,6,42397,215,20
李园二村,4,75.52,嘉定老城,6,27807,210,31
南苑九村,2,54.7,嘉定老城,6,31078,170,20
德华三村,5,84.9,南翔,6,40047,340,25
嘉城桃花岛(公寓),10,169.8,江桥,9,50058,850,11
金鼎香樟苑,4,90.0,丰庄,18,54444,490,5
南苑一村,4,80.79,嘉定老城,6,28468,230,23
塔城路685弄,4,88.2,嘉定老城,6,27210,240,17
南苑二村,3,70.64,嘉定老城,6,28312,200,24
叶城五街坊,5,129.6,嘉定老城,6,30092,390,12
城南新村,3,67.38,嘉定老城,6,31463,212,26
嘉善坊,3,68.97,丰庄,6,50746,350,22
江桥三村五街坊,3,60.0,江桥,6,43333,260,22
嘉实上城名都(公寓),3,65.0,安亭,10,35230,229,7
丰庄一村,2,50.0,丰庄,6,48000,240,22
嘉城爱琴海,5,110.64,江桥,14,41395,458,11
江桥二村,2,50.67,江桥,6,43023,218,23
小囡桥小区,3,47.29,嘉定老城,7,34891,165,36
爱里舍花园(公寓),5,157.0,新成路,4,31847,500,15
栅桥小区,3,60.18,丰庄,6,44865,270,21
温宿路42弄,1,35.89,嘉定老城,6,39565,142,35
嘉城桃花岛(公寓),4,97.0,江桥,14,47422,460,10
中星海兰苑,4,83.49,江桥,9,43118,360,8
金帝城市岸泊(公寓),4,79.42,江桥,6,39788,316,10
嘉美坊,2,48.0,丰庄,6,54166,260,21
红翔新村,3,75.12,南翔,6,35276,265,19
保利家园(公寓),4,88.0,嘉定新城,18,39772,350,8
华江景城,5,114.73,江桥,22,51425,590,8
叶城五街坊,4,89.0,嘉定老城,6,30337,270,14
银翔新村,4,72.93,南翔,6,39352,287,20
迎春公寓,5,119.36,安亭,6,26809,320,17
德华二村,3,57.0,南翔,6,42105,240,30
富友嘉园,2,60.05,江桥,6,39966,240,12
金鼎香樟苑,4,87.26,丰庄,17,54091,472,5
金帝城市岸泊(公寓),5,123.5,江桥,6,38056,470,12
金地格林世界(春岸城),5,131.0,嘉定老城,11,33206,435,12
嘉和坊,3,77.69,丰庄,6,49555,385,19
嘉星小区,3,69.89,新成路,6,28616,200,20
富友嘉园,4,72.0,江桥,6,40000,288,12
小囡桥小区,2,47.18,嘉定老城,6,31369,148,34
盐湖新居,4,82.96,江桥,18,41586,345,7
嘉苑新村,7,185.0,马陆,3,22162,410,17
南苑一村,5,113.5,嘉定老城,6,28193,320,19
南陈小区,3,64.79,新成路,6,27782,180,21
江桥三村,3,74.47,江桥,6,36927,275,20
小囡桥小区,3,53.75,嘉定老城,7,32930,177,36
银南翔佳苑,4,77.78,南翔,6,40498,315,12
嘉利坊,2,52.23,丰庄,7,44993,235,21
安亭新镇风苑,5,98.31,安亭,5,36415,358,12
南苑七村,3,69.0,嘉定老城,6,27536,190,21
南苑二村,3,71.6,嘉定老城,6,30027,215,24
嘉和坊,3,69.16,丰庄,6,49884,345,19
嘉源小区,5,106.7,新成路,6,32802,350,16
南苑七村,3,80.82,嘉定老城,6,28458,230,21
江桥二村,3,65.89,江桥,6,40218,265,23
叶城五街坊,5,128.78,嘉定老城,5,30284,390,14
玉兰三村,4,77.9,安亭,6,26957,210,23
嘉城名苑,5,114.67,嘉定老城,4,34882,400,18
德华四村,4,100.54,南翔,6,33817,340,21
玉兰三村,3,82.07,安亭,6,29243,240,20
清河路202弄,4,85.0,菊园新区,6,31764,270,19
保利海上五月花(公寓),5,91.96,菊园新区,14,36972,340,8
鸿达嘉苑,5,99.0,新成路,6,30808,305,12
德华二村,3,67.88,南翔,6,36093,245,30
逸香园,6,146.78,丰庄,6,42240,620,13
大众春盛苑,5,120.0,安亭,11,27500,330,11
李园二村,3,67.48,嘉定老城,6,31861,215,30
江桥一村,3,61.9,江桥,6,42810,265,29
李园一村,3,58.61,嘉定老城,6,32417,190,29
保利海上五月花(公寓),2,56.15,菊园新区,14,39536,222,8
三皇桥小区,3,55.32,嘉定老城,7,27114,150,35
李园二村,4,89.2,嘉定老城,7,32511,290,21
泰东公寓,3,92.43,安亭,6,24883,230,13
鸿达嘉苑,5,127.61,新成路,6,32912,420,12
红翔新村,4,100.8,南翔,6,37202,375,12
宁兴上尚湾,5,89.72,江桥,12,50156,450,4
江桥二村,3,70.88,江桥,6,40632,288,23
上隽嘉苑(公寓),4,86.59,南翔,28,44462,385,6
澳丽映象,5,137.58,安亭,9,31254,430,10
金地格林世界(布鲁斯郡),6,179.3,南翔,4,52983,950,9
金地格林世界(春岸城),6,159.23,嘉定老城,14,33285,530,12
银杏小区,3,62.5,嘉定老城,6,30400,190,22
金鼎香樟苑,4,91.72,丰庄,18,54513,500,5
金华新村,2,47.52,江桥,6,45244,215,23
盐湖新居,4,85.0,江桥,18,41176,350,7
西村小区,3,73.19,新成路,6,27326,200,22
嘉宝公寓,5,105.0,嘉定老城,6,32000,336,17
大众春盛苑,5,142.0,安亭,6,22535,320,13
清水颐园,2,64.75,嘉定老城,18,36293,235,9
江桥二村,3,65.0,江桥,6,43076,280,20
汇丰荷苑,3,59.65,菊园新区,6,36043,215,7
浦发香舍(公寓),4,90.0,嘉定老城,12,33888,305,9
江桥三村五街坊,3,60.22,江桥,6,41846,252,22
江桥二村,2,45.67,江桥,6,45544,208,22
城南新村,2,51.85,嘉定老城,6,36451,189,22
虹翔公寓,3,79.96,南翔,6,36268,290,19
清水颐园,5,113.26,嘉定老城,18,35758,405,9
嘉善坊,3,61.0,丰庄,6,51639,315,20
金帝城市岸泊(公寓),4,85.88,江桥,6,39007,335,12
保利家园(公寓),3,68.5,嘉定新城,18,43795,300,7
银翔新村,3,88.0,南翔,6,39772,350,20
和亭佳苑,4,92.54,安亭,6,32418,300,13
汇丰沁苑,5,133.34,江桥,14,42972,573,8
城中路112弄,2,41.01,嘉定老城,5,34138,140,43
逸香园,8,220.8,丰庄,10,50724,1120,13
金帝城市岸泊(公寓),4,86.22,江桥,6,42913,370,11
丰庄四村,2,41.66,丰庄,6,46807,195,21
玉兰三村,4,86.5,安亭,6,32947,285,14
嘉丰大厦,2,67.0,嘉定老城,20,27164,182,19
嘉利坊,2,52.15,丰庄,6,48897,255,21
民主街24弄,3,55.0,南翔,6,45090,248,39
叶城三街坊,5,116.55,嘉定老城,6,27456,320,15
家旺新苑,3,66.85,丰庄,6,57591,385,14
真建七街坊,4,83.91,丰庄,6,45882,385,18
澳丽映象,4,101.74,安亭,11,31256,318,10
上隽嘉苑(公寓),4,87.6,南翔,19,41095,360,7
沁富佳苑,4,88.48,安亭,6,31645,280,11
嘉和坊,3,69.16,丰庄,6,49884,345,19
嘉城桃花岛(别墅),9,195.98,江桥,3,63782,1250,11
森林公馆,6,175.0,南翔,10,45714,800,7
新成六坊,3,80.0,新成路,6,26875,215,20
嘉华居(公寓),5,130.34,菊园新区,5,34908,455,14
栅桥小区,3,64.84,丰庄,6,37014,240,21
上隽嘉苑(公寓),4,86.41,南翔,21,43976,380,7
大众春盛苑,4,98.0,安亭,6,26530,260,13
真南小区,2,41.43,丰庄,6,56722,235,20
南陈小区,3,76.56,新成路,6,27168,208,19
红翔新村,3,86.97,南翔,6,37139,323,12
嘉宁坊,3,87.51,菊园新区,6,32567,285,18
富友嘉园,2,60.05,江桥,6,39134,235,12
曹江公寓,5,119.09,江桥,12,40305,480,11
三皇桥小区,4,68.75,嘉定老城,7,26909,185,35
江桥二村,2,51.34,江桥,6,41877,215,23
张马路38弄,4,82.84,嘉定老城,6,33196,275,23
路劲翡丽湾(公寓),4,91.93,南翔,28,41335,380,5
人民小区,3,67.86,嘉定老城,7,25051,170,36
金帝城市岸泊(公寓),5,130.9,江桥,14,38197,500,10
曹江公寓,4,87.95,江桥,6,42069,370,11
金地格林世界(布鲁斯郡),6,163.43,南翔,5,48950,800,9
秋霞公寓,4,87.91,嘉定老城,6,30144,265,20
叶城五街坊,3,91.0,嘉定老城,6,30769,280,14
大众春盛苑,5,101.12,安亭,13,28678,290,11
李园二村,3,59.01,嘉定老城,6,31859,188,30
李园二村,3,62.36,嘉定老城,6,29666,185,31
城南新村,3,66.37,嘉定老城,6,35407,235,19
天际蓝桥,2,57.7,江桥,17,51993,300,7
玉兰二村,4,90.15,安亭,6,27731,250,20
江桥二村,3,72.3,江桥,6,38035,275,20
清水颐园,5,128.61,嘉定老城,6,31101,400,12
嘉德坊,8,124.59,丰庄,6,53776,670,16
江桥三村七街坊,3,65.59,江桥,6,38877,255,22
中星海上名豪苑(一期),4,90.65,江桥,18,51296,465,6
华江一村,3,60.76,江桥,6,41968,255,22
解放街275号,3,72.08,南翔,6,36071,260,22
金鼎香樟苑,4,91.72,丰庄,18,49062,450,5
江桥三村四街坊,6,147.9,江桥,5,37187,550,13
江桥二村,3,57.55,江桥,6,48653,280,24
大众春盛苑,5,140.0,安亭,6,21785,305,13
温宿路49号,3,45.0,嘉定老城,6,35555,160,35
金地格林世界(高尔夫公馆),5,135.38,南翔,26,49490,670,8
吴杨雅苑,5,119.61,江桥,6,36786,440,8
三元及地苑,4,107.13,丰庄,17,53206,570,9
人民小区,4,65.7,嘉定老城,7,25114,165,36
汇丰荷苑,2,59.69,菊园新区,6,35181,210,7
锦华茗园,5,140.0,江桥,17,41428,580,6
住友嘉馨名园,5,125.56,菊园新区,6,35441,445,13
保利海上五月花(公寓),4,90.95,菊园新区,14,37383,340,8
栅桥小区,3,63.0,丰庄,6,45238,285,21
上隽嘉苑(公寓),4,86.58,南翔,21,41580,360,6
江桥二村,2,50.38,江桥,6,40690,205,22
李园二村,4,97.44,嘉定老城,7,29761,290,21
清水颐园,5,128.6,嘉定老城,6,30326,390,12
绿洲古猗新苑,4,105.47,南翔,11,44088,465,8
马陆清水湾,5,140.74,嘉定新城,11,33394,470,8
富友嘉园,5,91.77,江桥,6,35414,325,12
金帝城市岸泊(公寓),5,100.0,江桥,6,40000,400,12
南苑七村,3,80.62,嘉定老城,6,27288,220,21
解放街68弄,5,99.19,南翔,6,36293,360,19
嘉城幸福港,6,140.6,江桥,11,51920,730,12
三元及地苑,5,127.05,丰庄,17,55883,710,9
嘉利坊,3,60.96,丰庄,7,53313,325,21
嘉富小区,5,96.51,菊园新区,6,30048,290,23
塔城东路255弄,5,119.67,新成路,6,28829,345,19
莱英北郡(公寓),4,93.79,安亭,18,34118,320,6
银杏小区,3,57.93,嘉定老城,6,29863,173,27
嘉尚坊,3,64.11,丰庄,6,51474,330,21
嘉秀新苑,3,64.61,丰庄,18,60362,390,7
嘉城桃花岛(别墅),7,172.0,江桥,3,62790,1080,11
清水颐园,5,142.88,嘉定老城,13,34294,490,11
安亭新镇赋苑,4,94.14,安亭,5,33991,320,12
华江景城,4,96.81,江桥,22,47515,460,8
大众春盛苑,5,141.62,安亭,6,22595,320,13
华江景城,3,63.25,江桥,22,50592,320,8
嘉实上城名都(公寓),4,85.42,安亭,11,33364,285,7
嘉源小区,5,134.72,新成路,5,28206,380,16
嘉旺苑,6,208.24,江桥,12,36016,750,11
南北周,3,63.83,嘉定老城,11,34466,220,7
民乐路100弄,4,81.77,嘉定老城,6,26904,220,18
桃园新村(嘉定),3,61.69,嘉定老城,6,29988,185,33
新城公馆,6,169.71,南翔,18,47139,800,5
路劲上海派,5,91.0,安亭,27,35164,320,2
绿地清猗园,5,100.39,南翔,21,52096,523,3
绿地清猗园,4,86.99,南翔,20,45982,400,3
盘古天地,5,105.95,嘉定新城,27,38697,410,5
龙湖郦城,7,162.38,嘉定新城,29,31407,510,6
佳兆业壹号,3,75.47,嘉定新城,17,42400,320,3
新城香溢璟庭(一期),4,92.87,嘉定新城,14,37148,345,2
盘古天地,3,69.45,嘉定新城,27,45356,315,5
日月光伯爵天地,5,93.0,菊园新区,29,38709,360,2
绿地新江桥城,5,90.55,江桥,15,46383,420,6
绿地秋霞坊(别墅),10,365.76,嘉定新城,3,25973,950,4
桃园小区(嘉定),3,61.7,嘉定老城,6,30470,188,36
路劲上海派,4,80.0,安亭,17,34375,275,2
盘古天地,5,105.79,嘉定新城,27,41591,440,5
澜茵华庭,4,76.0,江桥,6,44078,335,12
泰辰沙河茗苑,2,56.04,江桥,13,51748,290,5
新城悠活城,4,84.77,菊园新区,18,36569,310,5
佳兆业壹号,5,88.81,嘉定新城,17,39972,355,3
新城香溢澜庭,6,150.0,嘉定新城,7,46666,700,3
步阳御江金都,6,137.07,菊园新区,21,39979,548,4
路劲上海派,4,82.0,安亭,27,34756,285,2
中信泰富又一城,4,97.48,嘉定新城,30,35391,345,3
新城金郡,4,89.14,嘉定新城,18,41507,370,4
常发豪庭国际,3,53.44,嘉定新城,18,43974,235,4
新城香溢澜庭,5,112.72,嘉定新城,20,39921,450,3
新城悠活城,2,62.77,菊园新区,24,38553,242,4
丰庄十二街坊,4,78.98,丰庄,6,48746,385,20
丰庄十二街坊,2,57.71,丰庄,6,48518,280,21
路劲上海派,5,91.26,安亭,26,33420,305,2
玉兰一村,3,64.04,安亭,6,31230,200,24
水岸秀苑,4,87.0,江桥,11,41954,365,11
水岸秀苑,4,87.81,江桥,5,42705,375,11
明日新苑,6,149.75,丰庄,7,42070,630,16
丰庄二村,3,71.64,丰庄,6,48855,350,22
永翔佳苑,4,87.64,南翔,15,38795,340,6
新城香溢璟庭(一期),5,93.8,嘉定新城,14,37313,350,2
步阳御江金都,8,136.0,菊园新区,21,48161,655,4
嘉宝梦之湾(公寓),6,128.78,菊园新区,18,39990,515,3
绿地新江桥城,4,77.06,江桥,15,42823,330,6
佳兆业壹号,5,89.61,嘉定新城,25,40732,365,3
路劲上海派,5,90.59,安亭,27,34772,315,2
桃园公寓(嘉定),3,98.85,嘉定老城,29,27819,275,21
红梅小区(嘉定),4,65.64,安亭,6,27422,180,39
安亭中央公园,4,92.22,安亭,24,36326,335,5
金霞苑,5,95.06,江桥,6,49442,470,9
西上海名邸,6,149.91,安亭,17,32019,480,6
常发豪庭国际,3,57.0,嘉定新城,18,44561,254,4
汇景华庭,5,91.3,菊园新区,18,36144,330,4
绿地新江桥城,3,77.2,江桥,15,38860,300,6
佳兆业壹号,4,75.22,嘉定新城,17,43871,330,3
保利天鹅语(公寓),4,90.85,嘉定新城,32,34672,315,3
梅园新村(嘉定),2,48.12,嘉定老城,6,34289,165,26
龙湖郦城,6,114.19,嘉定新城,25,43348,495,6
金地格林世界(卢尔公寓),7,170.0,南翔,18,44117,750,11
大宅风范城,4,92.68,江桥,13,45317,420,10
金沙嘉苑,5,128.0,丰庄,12,47656,610,11
缘圆宝邸,2,55.6,江桥,7,48561,270,9
绿地新江桥城,2,56.1,江桥,15,46880,263,6
中房公寓,5,92.7,江桥,11,44228,410,12
水岸秀苑,3,74.0,江桥,5,44594,330,12
丰庄十四街坊,4,81.17,丰庄,6,45583,370,19
桃园新村(嘉定),4,67.79,嘉定老城,6,33928,230,32
龙湖蓝湖郡(别墅),6,229.66,嘉定新城,3,50074,1150,7
新城公馆,6,168.0,南翔,18,52976,890,5
塔城路800弄,4,92.0,嘉定老城,6,32608,300,13
新城悠活城,5,135.0,菊园新区,18,39259,530,6
好世皇马苑,3,82.64,嘉定新城,22,43562,360,6
芙蓉新村,3,86.0,安亭,6,30813,265,17
大宅风范城,4,93.08,江桥,13,48345,450,6
中房公寓,4,74.61,江桥,7,42219,315,12
盘古天地,3,68.82,嘉定新城,27,39232,270,7
大宅风范城,3,69.0,江桥,13,44927,310,10
大宅风范城,5,119.47,江桥,13,42688,510,10
爱德佳苑(一期),5,125.42,江桥,14,42258,530,6
水岸金桥苑,4,74.45,江桥,13,44325,330,9
紫荆四村,4,79.0,安亭,6,29113,230,21
新城悠活城,4,90.17,菊园新区,18,37706,340,6
龙湖郦城,6,114.68,嘉定新城,29,45169,518,6
塔城路800弄,3,69.5,嘉定老城,6,28776,200,23
澜茵华庭,3,73.64,江桥,6,47256,348,12
龙安佳苑,5,137.0,安亭,16,31386,430,10
玉兰一村,4,87.0,安亭,6,29310,255,26
中房公寓,5,96.97,江桥,7,42281,410,12
明日新苑,5,175.04,丰庄,6,39990,700,16
龙安佳苑,5,132.0,安亭,6,29393,388,10
金鹤新城双佳翠庭,3,79.89,江桥,11,40055,320,10
桃园公寓(嘉定),3,98.85,嘉定老城,29,31360,310,19
新城金郡,4,88.71,嘉定新城,11,36072,320,6
北大街280弄,3,80.7,嘉定老城,7,29120,235,23
明日新苑,4,105.0,丰庄,6,50476,530,16
金鹤新城双佳翠庭,4,74.36,江桥,11,43706,325,10
中冶翔腾,4,90.7,南翔,16,49614,450,7
中房公寓,4,79.84,江桥,7,41958,335,10
古漪庄园,7,240.12,南翔,2,47892,1150,9
大宅风范城,3,67.59,江桥,13,48823,330,10
紫荆一村,7,224.27,安亭,1,32104,720,12
金丰新村,3,71.0,丰庄,6,47183,335,23
中房公寓,3,82.1,江桥,7,38976,320,10
丰庄十四街坊,2,51.98,丰庄,6,45979,239,17
中虹华苑,2,57.25,江桥,6,44541,255,11
永翔佳苑,4,84.81,南翔,15,43037,365,6
金地格林世界(安布瓦湖),11,492.26,南翔,2,121886,6000,11
大宅风范城,2,62.13,江桥,13,49895,310,10
紫荆四村,5,117.0,安亭,6,30000,351,18
住嘉佳园,5,126.11,丰庄,14,47577,600,10
汇城公寓,4,88.17,嘉定老城,6,32664,288,18
协通公寓,5,130.0,安亭,9,30769,400,13
塔城路800弄,4,85.46,嘉定老城,6,31008,265,23
宫宵公寓(嘉定),5,136.53,安亭,6,27832,380,15
嘉丰佳苑,5,120.76,嘉定老城,6,30639,370,14
玉兰一村,4,120.0,安亭,5,26666,320,16
明日新苑,4,104.25,丰庄,11,54676,570,16
玉兰一村,5,122.0,安亭,6,29918,365,16
丰庄十二街坊,3,59.55,丰庄,6,48698,290,20
好世皇马苑,2,67.45,嘉定新城,22,43736,295,6
金丰新村,3,71.0,丰庄,6,47746,339,24
金鹤新城双佳翠庭,5,100.91,江桥,13,42612,430,10
水岸秀苑,4,86.56,江桥,10,42744,370,11
金鹤新城双佳翠庭,5,103.73,江桥,11,40489,420,10
金祥坊,3,57.94,丰庄,6,50914,295,22
紫荆三村,4,109.44,安亭,6,27412,300,18
协通公寓,5,128.2,安亭,11,28081,360,13
北大街280弄,4,89.91,嘉定老城,6,38927,350,10
红梅小区(嘉定),4,64.2,安亭,6,34267,220,39
芙蓉新村,4,119.28,安亭,6,26827,320,18
金地格林世界(圣莫尼卡),3,78.03,南翔,11,43572,340,10
塔城路800弄,3,69.5,嘉定老城,6,30935,215,23
民东公寓,5,117.0,南翔,6,41025,480,17
汇丰佳苑,4,96.0,丰庄,11,58333,560,13
桃园公寓(嘉定),3,98.85,嘉定老城,29,27819,275,19
水岸金桥苑,4,75.86,江桥,11,44819,340,9
金地格林世界(圣莫尼卡),3,77.6,南翔,11,48969,380,10
紫荆四村,4,110.0,安亭,6,29545,325,22
丰庄十四街坊,2,51.98,丰庄,6,47133,245,17
金鹤新城双佳翠庭,4,74.36,江桥,11,47068,350,10
明日新苑,4,91.0,丰庄,7,56043,510,16
金霞苑,5,95.06,江桥,6,45760,435,9
紫荆四村,5,114.8,安亭,6,24825,285,19
金祥坊,5,104.5,丰庄,6,44497,465,20
李园二村,2,53.37,嘉定老城,6,31103,166,27
城南新村,3,77.41,嘉定老城,6,36041,279,23
丰庄一村,3,67.42,丰庄,6,47463,320,22
栅桥小区,3,63.2,丰庄,6,40348,255,21
外冈新苑,4,80.0,外冈,6,23750,190,4
疁南小区,2,41.48,嘉定老城,6,36162,150,25
华江景城,4,97.23,江桥,21,43196,420,8
中星海兰苑,2,57.0,江桥,11,44736,255,8
江桥一村,3,60.0,江桥,6,40833,245,23
金帝城市岸泊(公寓),4,86.0,江桥,6,39534,340,12
清水颐园,2,64.75,嘉定老城,18,35521,230,9
李园二村,2,50.45,嘉定老城,6,30723,155,31
保利海上五月花(公寓),2,56.0,菊园新区,14,37142,208,8
顺驰兰郡名苑,7,204.74,外冈,3,25886,530,9
外冈新苑,4,94.0,外冈,5,21063,198,10
李园二村,3,57.86,嘉定老城,6,31973,185,27
外冈新苑,4,93.99,外冈,5,23406,220,11
李园二村,4,74.83,嘉定老城,6,30469,228,31
天禧嘉苑,5,121.85,江桥,18,37340,455,6
玉兰三村,5,126.28,安亭,6,24548,310,19
保利海上五月花(公寓),2,56.0,菊园新区,14,39285,220,8
保利海上五月花(公寓),5,91.96,菊园新区,14,36972,340,8
嘉城新航域,3,77.96,江桥,17,42072,328,8
东方豪园(别墅),7,386.9,嘉定新城,3,32308,1250,7
祥源福邸,4,91.13,南翔,6,43673,398,8
清水颐园,5,113.26,嘉定老城,18,33992,385,9
清水颐园,5,128.32,嘉定老城,5,28834,370,12
嘉城新航域,3,65.1,江桥,17,44546,290,8
金鹤新城城杰苑,4,72.36,江桥,6,41182,298,9
莱茵郡,5,189.2,安亭,3,41226,780,10
金鹤新城双佳翠庭,4,75.97,江桥,11,45412,345,10
盘古天地,5,89.49,嘉定新城,27,36875,330,5
常发豪庭国际,5,181.35,嘉定新城,18,35842,650,4
盘古天地,5,89.05,嘉定新城,29,35934,320,7
民乐社区南苑六村,3,83.14,嘉定老城,6,28866,240,19
常发豪庭国际,2,57.0,嘉定新城,18,41228,235,4
丽景公寓,4,84.84,嘉定老城,6,31588,268,20
浦发香舍(公寓),4,91.99,嘉定老城,6,33155,305,9
绿洲香格丽花园(别墅),8,288.0,徐行,1,27777,800,4
爱德佳苑(三期),3,87.68,江桥,14,38777,340,4
上海之春,6,162.1,新成路,5,35163,570,14
宁兴上尚湾,3,81.0,江桥,12,54320,440,4
嘉富小区,5,96.47,菊园新区,6,29542,285,22
曹江公寓,4,88.27,江桥,6,40783,360,11
嘉利坊,3,60.96,丰庄,7,53313,325,21
德华四村,3,64.19,南翔,6,39725,255,23
嘉尚坊,3,63.08,丰庄,6,49936,315,20
南苑八村,3,80.03,嘉定老城,6,29738,238,20
江桥二村,2,49.17,江桥,6,43725,215,22
清水颐园,5,89.85,嘉定老城,18,34279,308,9
新城金郡,4,90.39,嘉定新城,18,37614,340,7
丰庄十二街坊,2,45.63,丰庄,6,50405,230,20
新城金郡,4,91.42,嘉定新城,17,40472,370,4
臻品嘉园(公寓),5,95.18,嘉定新城,27,42025,400,5
丽景新苑,3,53.01,丰庄,6,56593,300,18
金霞苑,3,73.97,江桥,6,44612,330,9
清河路375号,3,61.15,菊园新区,7,27473,168,37
好世皇马苑,4,83.34,嘉定新城,24,43196,360,6
龙湖郦城,4,95.56,嘉定新城,31,41335,395,6
新城悠活城,5,135.32,菊园新区,27,38057,515,5
江桥二村,3,58.7,江桥,6,43441,255,23
中信泰富又一城,5,139.6,嘉定新城,31,39398,550,3
金鹤新城双佳翠庭,2,53.3,江桥,6,47842,255,10
中信泰富又一城,4,89.86,嘉定新城,36,40730,366,6
盘古天地,5,105.66,嘉定新城,27,40696,430,5
绿地颐景嘉园,5,86.9,嘉定新城,12,44879,390,4
嘉宝梦之湾(公寓),4,89.57,菊园新区,18,38629,346,3
水岸秀苑,2,58.5,江桥,6,44444,260,12
紫荆三村,4,114.42,安亭,6,26219,300,18
中房公寓,4,77.92,江桥,7,40426,315,10
丰庄十二街坊,2,56.73,丰庄,6,46359,263,21
新城金郡,4,89.14,嘉定新城,18,40946,365,4
中信泰富又一城,4,89.56,嘉定新城,36,41983,376,6
嘉丰佳苑,5,112.53,嘉定老城,6,30658,345,14
盘古天地,3,68.82,嘉定新城,27,42865,295,7
新城尚上城,4,82.84,安亭,18,32955,273,4
新城悠活城,3,88.0,菊园新区,25,36931,325,6
大宅风范城,4,93.08,江桥,13,48345,450,10
金地格林世界(圣莫尼卡),4,106.05,南翔,11,52616,558,10
盘古天地,5,89.06,嘉定新城,29,42667,380,7
新里米兰公寓,2,48.6,安亭,18,41152,200,5
龙湖郦城,4,92.48,嘉定新城,27,42711,395,5
新城尚上城,5,94.35,安亭,18,33916,320,4
水岸金桥苑,4,75.49,江桥,13,43714,330,9
绿地新江桥城,4,77.97,江桥,15,44247,345,6
丰庄十二街坊,3,82.86,丰庄,6,46463,385,21
中信泰富又一城,4,98.32,嘉定新城,31,39666,390,3
新城金郡,4,89.1,嘉定新城,18,40404,360,4
澜茵华庭,4,81.0,江桥,5,53703,435,12
玉兰一村,3,75.0,安亭,6,29066,218,23
紫荆三村,5,93.47,安亭,6,35305,330,16
常发豪庭国际,5,181.38,嘉定新城,18,33631,610,4
丰庄十四街坊,2,45.74,丰庄,6,52033,238,19
新城悠活城,3,85.0,菊园新区,27,35764,304,5
红梅小区(嘉定),4,64.7,安亭,5,30139,195,39
丰庄二村,3,72.3,丰庄,6,44260,320,22
金鹤新城双佳翠庭,4,75.97,江桥,11,45412,345,10
绿地秋霞坊(公寓),11,320.32,嘉定新城,8,28721,920,4
合景叠翠峰苑,5,89.66,菊园新区,18,35690,320,3
龙湖郦城,6,114.0,嘉定新城,29,47192,538,6
日月光伯爵天地,5,90.18,菊园新区,20,44910,405,5
新城香溢璟庭(一期),6,141.0,嘉定新城,7,49503,698,3
桃园新村(嘉定),3,69.21,嘉定老城,6,27886,193,33
桃园新村(嘉定),3,67.0,嘉定老城,6,27611,185,33
盘古天地,4,88.62,嘉定新城,29,38366,340,7
嘉丰佳苑,5,161.0,嘉定老城,6,29192,470,14
丰庄十二街坊,3,66.6,丰庄,6,50300,335,21
新城悠活城,3,82.28,菊园新区,18,38891,320,5
新城香溢璟庭(一期),4,91.89,嘉定新城,7,48427,445,3
金祥坊,3,68.0,丰庄,6,51470,350,19
白银时代,3,88.77,嘉定新城,22,41117,365,4
龙安佳苑,5,139.95,安亭,17,29153,408,10
大宅风范城,4,83.67,江桥,13,48762,408,6
新里米兰公寓,5,89.0,安亭,18,37640,335,5
新城金郡,4,88.63,嘉定新城,11,40618,360,6
新城金郡,4,81.18,嘉定新城,18,37940,308,4
丰庄十四街坊,3,64.0,丰庄,6,54687,350,22
水岸金桥苑,4,76.32,江桥,13,40618,310,9
盘古天地,4,89.36,嘉定新城,27,38943,348,5
红梅小区(嘉定),3,68.0,安亭,6,28676,195,31
金鹤新城双佳翠庭,4,75.97,江桥,11,42780,325,10
新城金郡,5,122.77,嘉定新城,11,44799,550,4
臻品嘉园(公寓),5,123.21,嘉定新城,27,44639,550,5
嘉宝都市港湾,4,105.0,丰庄,13,67619,710,9
水岸金桥苑,3,73.3,江桥,6,42291,310,9
水仙小区,5,117.0,安亭,5,29059,340,18
新城金郡,4,83.55,嘉定新城,17,41891,350,4
玉兰一村,4,85.0,安亭,6,30000,255,24
常发豪庭国际,3,57.0,嘉定新城,18,41228,235,4
绿地新江桥城,4,78.05,江桥,15,45483,355,6
金鹤新城双佳翠庭,2,53.44,江桥,5,44910,240,10
住嘉佳园,5,123.0,丰庄,6,47560,585,10
新城金郡,5,122.77,嘉定新城,11,40726,500,4
合景叠翠峰苑,5,91.0,菊园新区,18,36263,330,3
新城公馆,6,165.44,南翔,18,54400,900,5
大宅风范城,5,119.47,江桥,13,45199,540,10
盘古天地,3,69.11,嘉定新城,37,46302,320,5
绿地新江桥城,2,56.45,江桥,15,45704,258,6
